transaction_id,event_type,date,store_number,item_number,value
ca890545-e253-4494-93dd-32f0789ab36f,incoming,2018-12-21T00:41:59Z,4,24,400
dbf3aef8-97b6-4965-85d8-bd24d4a4e5cc,incoming,2019-06-01T17:20:49Z,2,24,400
98f25fbf-733b-4432-8e8c-2208352e7711,incoming,2018-12-05T17:37:32Z,5,9,400
2a34fb71-3639-4d83-bdf8-e170be032944,incoming,2019-08-23T18:22:22Z,10,19,400
2c5e8cf2-9206-4c80-9c8a-eca76dae4151,incoming,2019-03-21T02:36:39Z,3,8,400
1ae46c84-d8d7-431c-8a17-bf97f6a19dad,incoming,2018-11-20T22:30:15Z,2,24,400
25d2a2c6-6fea-461d-99f9-d7b646dc739e,incoming,2019-04-24T13:08:45Z,6,13,400
fd840aa0-d564-4bcf-bc7f-89d81ce92b3d,incoming,2019-07-01T02:12:30Z,3,24,400
33750344-af55-48f2-8590-c43869245c41,incoming,2018-12-07T09:02:51Z,2,20,400
03f12ea1-eb83-4865-9e9e-2ce49b4bbd2f,incoming,2019-05-16T21:04:18Z,6,5,400
9a3f0804-6876-40bc-b983-da7cafb1e719,incoming,2019-01-06T03:10:34Z,9,29,400
3ae09fe4-4506-4b33-b168-4fc0130d39ea,incoming,2019-04-20T16:27:44Z,4,5,400
2b21f27d-6633-4231-8897-3bc99f209780,incoming,2019-03-25T21:22:48Z,10,12,400
60550d1b-5381-457d-b53e-5d48709d5585,incoming,2019-07-27T15:24:14Z,4,26,400
8968c526-5fcc-4706-b976-7c4d5074d7db,incoming,2019-07-21T20:37:46Z,6,24,400
2e6a3ccf-8ece-4def-a146-18369581860d,incoming,2019-06-21T12:57:26Z,9,8,400
49b59b06-a640-4fad-9bf2-90974b9f00c8,incoming,2019-09-25T12:15:48Z,9,1,400
5f10f450-414d-4f38-95f9-8ce2be950bf7,incoming,2018-11-09T09:45:42Z,6,23,400
788e6a56-4d9b-4dfa-8c28-92ab6487db6a,incoming,2019-05-30T17:40:31Z,9,23,400
f689a553-5775-4721-b415-f0a1f766fe43,incoming,2019-03-25T17:11:24Z,7,15,400
da97e11f-c327-4a59-a00a-4bd8f3f980e4,incoming,2019-08-18T03:06:41Z,1,23,400
4c558a9a-127f-4022-b995-a89f7fa6cc02,incoming,2019-03-04T04:04:00Z,2,16,400
4e6e03f2-977a-4144-9737-1436c38e2a69,incoming,2019-05-24T22:18:05Z,7,14,400
e5b7979b-da3b-4306-bc18-0c7656a15f66,incoming,2018-11-10T08:01:03Z,3,23,400
868ae5bd-a1c2-46db-bbc3-06cfac4b7e4d,incoming,2018-10-15T10:58:21Z,2,10,400
44bddb85-2d51-448c-ae97-129804b48597,incoming,2018-10-12T00:02:03Z,7,7,400
32b1615e-72e7-4ced-aaf5-b7a8402ad07d,incoming,2019-07-17T17:11:59Z,8,25,400
daa9aef6-6379-411f-a649-2863b49c0e98,incoming,2019-06-22T03:15:35Z,3,8,400
2b91d6af-0ebf-48e7-afe8-8ebbad58fadc,incoming,2019-02-12T22:16:04Z,2,29,400
2c5a3f66-bfa4-497b-b985-1c5087cb1c93,incoming,2019-07-09T23:55:59Z,10,5,400
28468801-f06e-45de-b3f2-86729faaffc2,incoming,2019-01-29T06:53:34Z,7,4,400
acb2b205-63f0-467e-9c7a-99ce3ee9faf9,incoming,2018-10-08T00:21:51Z,3,23,400
2fd4d15a-3d12-4761-86c4-45baf626e636,incoming,2019-09-12T11:36:03Z,8,26,400
228a733d-8759-4581-a0df-a90364893fae,incoming,2019-06-04T17:17:02Z,5,23,400
29afe76c-1306-4aa1-b1c2-9ca8dce15b22,incoming,2019-07-27T12:46:57Z,8,7,400
9b70e7b5-83b6-44e9-8c79-37bce32dfb60,incoming,2019-04-12T04:53:51Z,8,21,400
bf080d51-0b30-4419-b8af-26a9b024740f,incoming,2019-05-19T19:03:20Z,1,30,400
7c05d34e-068c-4a5a-8989-468ab81acbfb,incoming,2019-08-14T18:20:09Z,4,7,400
05430fc1-879d-4481-9312-3af3b731287f,incoming,2019-01-03T08:01:49Z,7,6,400
69e34518-79b0-4804-81c3-2685835ecf2f,incoming,2018-11-23T15:57:08Z,4,14,400
593e1008-2b91-4fbc-bbed-00b2559b63f2,incoming,2018-12-31T10:29:15Z,1,21,400
b9dff07c-e84c-413c-9a7d-65a2f02aea71,incoming,2019-04-05T17:40:54Z,3,29,400
b1452efa-1451-41c5-bd59-c5e8c1180c79,incoming,2018-10-03T21:48:10Z,5,2,400
6d0ea7d9-233c-4a37-9b42-35f957c6ac85,incoming,2019-06-18T09:22:42Z,2,1,400
42375e94-5380-4dad-91ef-51f9a22acd66,incoming,2019-06-05T12:52:28Z,6,27,400
427cf39c-2301-4135-b6b2-cb4c722edc77,incoming,2019-05-18T05:24:15Z,10,5,400
c1639487-77b3-42a4-98fe-ca220f2c5219,incoming,2019-08-09T06:33:50Z,4,10,400
775b7a56-cb27-4ef3-8c6c-112c8af755f2,incoming,2019-05-03T05:10:52Z,1,29,400
8ef51bf7-960d-4847-9c67-b6429e6b08f3,incoming,2019-03-23T12:37:22Z,7,29,400
0ea79c2e-af41-4c89-a460-c1bb0012b35e,incoming,2019-01-26T00:28:16Z,1,22,400
99a607cf-1dda-442b-8b60-cd025613d075,incoming,2019-06-17T07:57:16Z,7,21,400
d5595774-b7d2-4463-ad6d-e38826073d49,incoming,2019-02-04T09:08:58Z,2,13,400
b2866e52-df8f-47e8-b4bf-c63fcd736b6a,incoming,2019-01-25T04:49:39Z,3,19,400
a93afd3f-d510-433c-a901-5fa455712b72,incoming,2019-03-19T10:57:35Z,9,26,400
e764bfaf-62e9-4ee4-96db-94be249e53ab,incoming,2018-12-26T20:08:13Z,8,28,400
e826a7e4-feb9-4dfa-a94c-68b8b0ef75ce,incoming,2019-02-05T15:21:35Z,8,13,400
ff4fbe8d-81cf-4b73-84b0-5454889e2c3a,incoming,2019-03-30T06:15:40Z,4,5,400
46ca77c9-4c96-4823-9f80-f0be9815bd0a,incoming,2019-07-17T00:52:01Z,6,5,400
020cae2c-17e9-446f-b3aa-f915621127f2,incoming,2019-08-11T08:15:03Z,8,14,400
11805310-3183-458b-800a-cc943841c086,incoming,2019-04-27T13:19:12Z,5,7,400
55ea7508-4969-4c88-a7fa-2e10a293bd02,incoming,2018-11-10T13:30:50Z,10,5,400
3f84319e-0d7a-40fa-bf41-14269b1f0963,incoming,2019-06-07T01:46:59Z,2,2,400
62c0359f-9f68-4aa0-bd5d-759119bc44d3,incoming,2019-05-13T08:37:37Z,1,29,400
edf15b66-1219-44b5-bd76-79ba2c00e07b,incoming,2019-07-03T20:03:41Z,5,4,400
0e708c58-eeda-441a-a4a6-2dddb4d87b62,incoming,2019-05-22T20:37:09Z,4,6,400
e79a675c-1253-4253-80da-5890f6e6d126,incoming,2019-07-06T18:59:40Z,10,28,400
172771d1-8fe8-40d8-b537-5e5924cd8794,incoming,2019-05-12T07:09:04Z,4,30,400
51cc9e26-6a36-4d36-8124-464ed7515376,incoming,2019-01-11T10:55:47Z,8,7,400
99768270-c5dd-4ae1-9f83-4d44870a12fb,incoming,2019-07-21T09:35:50Z,4,2,400
f3501e7d-5d16-4801-aa7f-e343736a84ae,incoming,2018-10-29T08:44:45Z,1,10,400
19fb653b-215d-44f0-a382-e4dee6ddd87d,incoming,2019-01-15T08:02:53Z,3,26,400
f3625dd2-d830-4c12-83cb-89ff1d0c6126,incoming,2018-10-27T09:37:16Z,6,17,400
114e7bb3-ffac-4f6f-8acc-541302190fad,incoming,2019-03-05T21:27:06Z,10,30,400
4fe3857e-211a-4338-a94b-af9d0c1d634d,incoming,2019-05-05T06:15:29Z,7,18,400
fb125cda-48bb-4660-ae0b-99ff7e77936c,incoming,2019-01-15T02:59:12Z,5,2,400
420113d3-c81a-44ea-bb8b-b97c121794e5,incoming,2019-08-16T18:51:11Z,2,14,400
ec0f2ea7-81a1-443a-a1ec-6d8757e1f428,incoming,2018-10-25T16:25:42Z,3,4,400
274a9705-c783-4b99-be10-fbcc8c60d840,incoming,2018-10-17T21:17:52Z,10,9,400
d907ab62-b818-4cb8-a40a-96250da148b6,incoming,2019-06-17T16:19:39Z,3,30,400
383bc2ef-1ff0-47e6-9bd4-92637777eb7f,incoming,2019-02-19T08:17:33Z,7,26,400
f12c8c62-b6b2-4e9a-b152-43faaa8c20dd,incoming,2019-06-14T22:25:28Z,6,15,400
453bbb58-6c9a-4add-95e4-054b24d267ae,incoming,2019-07-30T01:30:46Z,3,22,400
010ad830-bfe3-432a-86c6-14e55821b62f,incoming,2018-11-08T14:27:21Z,7,8,400
0f57781d-bf3f-44ea-b427-bb9eb8f65fcd,incoming,2019-09-02T15:51:29Z,6,12,400
9de364fb-d07b-49d0-91b1-bb47f8972d1c,incoming,2018-12-31T20:19:06Z,6,6,400
b23f07ea-6942-4b4e-9c8e-b94dab94e3b8,incoming,2019-02-09T15:10:27Z,10,23,400
bfae160f-2f5b-4014-a98a-597e9b90fc33,incoming,2019-08-30T17:20:56Z,2,28,400
f2572701-5378-4fce-b01d-47c5ea6d1dea,incoming,2019-05-18T06:39:27Z,2,2,400
d2992a93-9016-4082-b3a0-8a5767059178,incoming,2019-05-24T22:55:06Z,7,7,400
8da6f7a8-82bf-4358-9bb4-b8f8a0e96f98,incoming,2018-10-31T19:01:12Z,10,7,400
bf01f0b2-1e8e-40b1-943c-8600ce438468,incoming,2019-06-04T22:21:30Z,3,11,400
9f10d639-5ade-4b38-b037-fe9b93f8f645,incoming,2018-12-31T02:54:06Z,2,12,400
c87d261a-9277-4a05-9646-805b30f8bb2d,incoming,2018-11-13T13:17:39Z,10,28,400
77d84c97-27fb-4593-9dd6-ea21c70cb807,incoming,2019-04-07T02:32:03Z,1,27,400
b7919ea9-61f7-495a-9471-64e16e7e70fb,incoming,2019-07-31T04:49:00Z,10,28,400
b78e4cf5-41ad-4ec3-9099-a1b2fe500de2,incoming,2019-04-28T22:12:09Z,10,4,400
0180d885-8d06-4570-b125-a81e48e9880c,incoming,2019-03-25T10:04:47Z,8,9,400
dc69f491-6c25-44c1-af9b-bbed400aac64,incoming,2019-02-28T08:16:41Z,10,12,400
5a022947-5bd4-4213-88bf-f272fab6845c,incoming,2018-10-08T07:16:35Z,2,18,400
b43b31ea-9201-4d40-a454-753d7db22c4e,incoming,2019-06-15T05:47:51Z,7,13,400
633f39ea-a97f-454c-ba05-da5bf3ec3b48,incoming,2019-06-08T21:50:16Z,6,1,400
15dec761-9613-4ac6-89e1-bcc0cb620f96,incoming,2019-07-30T02:31:09Z,8,18,400
00c494af-ac81-4c19-add4-dfa140c2689a,incoming,2018-11-12T04:30:50Z,2,2,400
bc4fdc30-7daf-41c5-a212-4cb676310f17,incoming,2019-07-22T08:33:16Z,6,12,400
a93a4cbf-9f66-4c9a-b75a-6203134e062e,incoming,2018-10-21T19:08:59Z,10,17,400
a0cce1e3-f3ca-47fa-8d5d-42f88df6ce3e,incoming,2019-03-05T15:43:38Z,9,12,400
4903a438-e7cf-4674-bb56-d22402524203,incoming,2019-02-16T04:11:45Z,7,13,400
1ae22587-5296-4bc7-8ddc-fcc67a306984,incoming,2019-09-28T20:31:53Z,7,30,400
18eb374e-7213-4838-b03d-8c53e298f791,incoming,2019-02-12T03:55:58Z,1,21,400
2b378538-5e96-49c5-bb26-623d4b737ba9,incoming,2019-07-14T00:30:27Z,4,24,400
acee1256-e05b-42fa-a61e-b3abcf1b0def,incoming,2019-06-10T00:28:12Z,6,29,400
2966c027-42e1-4f54-877e-1543bf116175,incoming,2019-04-10T12:32:34Z,8,16,400
cc23b8d4-ebe9-471b-8b5e-eb36dd753ca7,incoming,2019-04-08T17:52:32Z,5,22,400
b8f87c13-30c2-4325-b646-407b5bd0fb6b,incoming,2018-11-09T20:27:46Z,9,22,400
2ab3875a-e7c2-4398-9e40-513012cf03d2,incoming,2019-09-18T13:20:44Z,6,17,400
33c64128-3e74-4bde-baef-f027db6714c9,incoming,2018-12-13T04:46:26Z,4,11,400
a7d0b6bc-9236-4b38-a9b1-98ee7e094f0a,incoming,2019-08-24T20:27:50Z,1,1,400
ff937691-468f-406c-8987-fe237e36b2e7,incoming,2019-08-28T06:58:36Z,7,21,400
f957c7c5-a36e-4eec-94e2-63a58a2ad779,incoming,2019-01-27T22:22:20Z,6,18,400
859d986f-0d8f-43da-a07a-9753b2d32357,incoming,2019-08-06T01:19:24Z,4,18,400
3ef3973b-12a5-425f-a244-b44832671682,incoming,2019-06-18T04:48:25Z,7,26,400
89771e94-9a47-443b-97ec-292b34d60f73,incoming,2018-10-17T18:52:47Z,1,7,400
3589191e-51cf-4918-abf9-9c308a754234,incoming,2019-01-05T11:29:25Z,1,24,400
e1c732f3-570f-4601-8256-55fb8ce3a9c1,incoming,2019-05-18T23:50:39Z,10,7,400
7f72e562-dde5-4210-8200-b581f03f144e,incoming,2019-01-30T02:02:54Z,3,26,400
6297ada4-2350-4a96-a396-c4957a222aa8,incoming,2019-05-20T08:08:26Z,6,4,400
5dde0745-d366-4ff3-b519-bc6a124ee557,incoming,2019-07-07T09:44:02Z,7,29,400
6a322145-3a27-4b37-8a05-7e11cab42882,incoming,2019-06-22T13:00:32Z,6,7,400
528e91b9-2674-4a56-88c6-8778a1b5a6a0,incoming,2019-04-21T08:47:14Z,9,8,400
beed1f0b-24be-48e8-b724-a7a65aeb6445,incoming,2019-08-06T04:18:20Z,2,18,400
a5676b84-3994-4d9f-9d48-bc275c4dfe76,incoming,2019-05-21T04:55:27Z,6,28,400
86995099-022f-48ec-bdaa-5d384d59e7e9,incoming,2018-10-28T21:16:05Z,7,16,400
adadd4e4-8e2a-4312-8f69-53621a54c67e,incoming,2018-11-14T21:44:25Z,9,15,400
e6b17e35-5efa-4940-8cfa-5136829187eb,incoming,2019-05-19T11:29:46Z,2,25,400
06e5acc1-8126-4f65-8e6b-bbdf24325fac,incoming,2019-08-04T15:32:26Z,2,29,400
1c1e92bf-4051-42e5-8d53-b0b2c3917d8f,incoming,2018-10-23T05:00:56Z,4,4,400
ce5f6d33-6b7f-4f4f-a03f-9fc091c371e2,incoming,2019-05-09T22:21:30Z,3,29,400
9426c2c5-c4e5-4bdd-8b6b-bbd56455d27c,incoming,2019-01-05T16:46:13Z,7,20,400
85934e76-e3b0-40f1-ad18-22289396df4e,incoming,2019-02-26T16:59:57Z,5,21,400
0c8a9fd2-cb29-47f9-aa41-f053d3c57f82,incoming,2019-01-08T20:43:35Z,6,17,400
f98d1303-789d-4d95-91c1-a08f19ee8ca7,incoming,2019-08-19T17:59:01Z,10,14,400
eb41129a-09b0-4c32-8012-adcf276f2dd6,incoming,2018-11-24T03:42:49Z,9,2,400
556aabfe-1c61-4b2d-9b20-5b2a71f3bb6f,incoming,2018-10-07T23:11:00Z,2,11,400
3a6a6103-8d11-4f59-b774-a6f4e05d5832,incoming,2019-04-25T10:44:18Z,8,3,400
19323acc-d9e7-4342-9988-e6ece76f796e,incoming,2019-08-23T04:13:16Z,7,6,400
a4e7a915-0b31-4779-8f66-59be0f66fb91,incoming,2019-01-03T21:01:20Z,10,30,400
ec368e15-e58d-43fb-9c9c-aad9f2cc79d3,incoming,2019-01-14T20:20:15Z,10,14,400
288c82df-ce7b-40a8-9c24-b7d37dd5738f,incoming,2019-02-24T11:07:43Z,7,16,400
fdccfce9-cfd8-45d4-aac5-c1d4a560fb7f,incoming,2019-05-17T11:52:21Z,9,23,400
8c2f1dc7-f1cb-4d07-9ba9-8dd58d7ebb97,incoming,2018-11-09T19:41:50Z,8,19,400
cf3ca71c-ffc2-4817-b072-a07752b1e0c5,incoming,2019-03-29T17:48:56Z,1,1,400
25eb6c15-eafe-4473-aaf4-fe36bca96588,incoming,2018-12-03T21:46:20Z,10,25,400
0e1d7f07-cca0-4c6e-8f6b-b2d3893f12df,incoming,2019-04-11T00:34:29Z,6,24,400
bbe6f791-d2ce-4b35-ae59-a9ffd475b9de,incoming,2019-01-19T17:16:02Z,5,20,400
9c66c01e-a77c-4c45-930c-e0f0c219b007,incoming,2019-06-13T00:26:27Z,1,29,400
0700d36e-c083-4459-bb28-dd014a04de95,incoming,2019-07-08T00:51:46Z,8,18,400
c9f7b072-dfb3-4ae3-94e6-9485a9de6389,incoming,2019-08-15T15:46:34Z,8,28,400
c851e9dd-11a4-4196-b317-24021b36882d,incoming,2019-04-02T06:33:16Z,8,26,400
75caad08-5396-4f8f-84a0-ebfd41b7a3ce,incoming,2019-08-29T19:04:45Z,9,12,400
b0767829-7164-43e6-8fc9-85d45bf5651b,incoming,2019-06-15T02:23:16Z,3,16,400
acf1fa4f-eb00-40f4-aee9-b50a27c3d587,incoming,2019-04-19T02:10:19Z,9,13,400
687aca17-cd82-4501-8a48-5b49aa2ce580,incoming,2019-05-05T17:45:59Z,10,8,400
fd7a50e9-83a5-42a7-96e4-35ded727b944,incoming,2019-04-28T11:03:45Z,6,26,400
5c35cb6f-e5c9-492d-a418-aabe6e926a1b,incoming,2019-07-18T03:34:39Z,4,1,400
8416bafa-87b5-4e0d-8554-09caa968f34a,incoming,2018-12-06T01:18:29Z,4,7,400
5782a6b4-ae11-4843-b021-719748f7d174,incoming,2018-11-21T15:49:15Z,8,19,400
cd41a931-0a84-4d63-9c84-a8cd03cb7ff0,incoming,2018-12-11T17:23:22Z,9,14,400
77330324-997c-4dde-858d-90293c735ed1,incoming,2019-08-25T03:33:14Z,5,13,400
d09a5dbf-320c-4809-82eb-1dccb23546f5,incoming,2019-04-26T13:15:44Z,4,18,400
31476646-8812-4789-8ee6-a4ba80ce3343,incoming,2019-03-22T08:21:53Z,6,10,400
aef7cb2a-0113-4992-86b8-9db4b27f928b,incoming,2019-07-22T02:50:25Z,2,29,400
ff60e3e6-0b4a-460d-bd0a-b5bf6d54edaf,incoming,2019-07-17T11:19:28Z,6,9,400
dd255a56-1e9f-4a02-9aaf-8db49539ebcf,incoming,2018-12-01T09:36:15Z,7,23,400
5bf5f5d6-5f7b-4cb6-8bb8-08b6eca0f3fa,incoming,2019-07-04T20:47:58Z,1,21,400
0e3a4f9e-c852-4809-8542-2b3634da67e8,incoming,2018-10-17T12:24:27Z,7,26,400
8901baff-c7d3-4753-9f6c-ef453c5010cf,incoming,2019-04-11T23:00:59Z,3,12,400
fbdb7b6c-6718-4f03-941b-90b1fd68b6cf,incoming,2019-01-03T01:55:39Z,9,30,400
447747e8-ec52-4c3d-bf9a-daa02229aefc,incoming,2019-05-02T19:09:51Z,6,7,400
fba635fc-bba5-4f54-89b3-cad1897828a2,incoming,2019-05-28T09:32:18Z,1,29,400
eb27e88c-c807-4345-8c57-4c515afb7ca8,incoming,2018-11-25T22:17:40Z,3,23,400
089e79e3-1f62-4ba7-b44c-344e801c633e,incoming,2019-08-09T18:46:22Z,9,2,400
51d86008-bdfc-484c-8dc7-e173bb6f4a09,incoming,2019-05-20T03:52:03Z,8,14,400
28f521fb-c7f2-4d51-977e-5aface2908e4,incoming,2018-12-27T19:10:51Z,5,2,400
