transaction_id,event_type,date,store_number,item_number,value
37897b59-e3a1-44c9-9f55-0cdca0eec5e7,incoming,2018-10-06T10:25:14Z,7,20,133
71aa8642-7fc0-4657-ada9-8098ecbfa4eb,incoming,2018-10-06T10:40:29Z,2,5,119
2eea1ba2-e471-42f2-8c5a-bb9f5f1a188c,sale,2018-10-06T12:08:22Z,3,17,14
34a12984-6c49-4d66-84cd-20c8be12bc5f,sale,2018-10-06T12:20:43Z,7,15,102
bb2ffabb-98f5-4849-8798-a8cab6c3efcd,sale,2018-10-06T13:06:08Z,4,1,24
de16347e-7360-437b-b484-4a07275f2647,incoming,2018-10-06T13:10:56Z,7,2,22
42bc0c6b-fff5-4036-9a49-516259dbe4ca,sale,2018-10-06T14:48:00Z,1,28,185
a2fd9452-4cc3-4360-9f52-2b22c1603567,sale,2018-10-06T18:40:38Z,1,15,20
6544f4a9-5877-49ed-9e9a-9085bd92084b,sale,2018-10-06T22:51:33Z,7,16,118
d060a534-65dd-4560-b935-7ecb60ffdf30,incoming,2018-10-07T01:27:41Z,9,29,159
61796fd6-934d-4be2-97c3-7e226a008296,incoming,2018-10-07T01:55:58Z,4,11,400
4bc9e691-403b-4491-b5b1-96406303691f,sale,2018-10-07T06:21:00Z,6,24,116
5ebbfec7-17ce-4d8e-94bf-7f7bc65e6a0f,sale,2018-10-07T06:54:46Z,7,5,111
ce2e4d40-0f61-427b-90f9-351f2bc8566c,sale,2018-10-07T10:01:24Z,2,17,31
bfb80a9d-ef0c-49f6-a48c-523e06091cd5,incoming,2018-10-07T13:57:34Z,4,10,400
7b4475c6-a1b2-4bc9-921e-60396e2226a4,incoming,2018-10-07T14:44:57Z,1,1,22
5b24ce9f-d7bf-49f4-a2f7-5832530ab630,incoming,2018-10-07T20:39:17Z,8,15,192
fc0ebe7e-3aca-4957-aa14-6e9e3b907f7d,sale,2018-10-07T22:44:44Z,4,16,6
556aabfe-1c61-4b2d-9b20-5b2a71f3bb6f,incoming,2018-10-07T23:11:00Z,2,11,400
acb2b205-63f0-467e-9c7a-99ce3ee9faf9,incoming,2018-10-08T00:21:51Z,3,23,400
8e208164-fc71-4a7a-b2f4-49767c8fc896,incoming,2018-10-08T03:38:38Z,2,9,185
934ae999-7960-4d0e-86dc-d9663859325a,incoming,2018-10-08T06:36:27Z,2,4,400
5a022947-5bd4-4213-88bf-f272fab6845c,incoming,2018-10-08T07:16:35Z,2,18,400
e33a0dd7-c3c7-4817-ae66-b741b61e0df9,sale,2018-10-08T11:34:23Z,5,6,130
087151cc-f625-420a-b46b-7e23501201a4,incoming,2018-10-08T14:46:38Z,4,11,400
1b064039-26a1-4dea-978a-45aea2f8c5d1,incoming,2018-10-08T16:04:58Z,9,17,30
8bf52e14-2d25-463f-a898-8f0df16390d8,incoming,2018-10-08T17:47:18Z,10,21,87
048e0e8e-ebbf-4532-9673-9cba9bc18522,incoming,2018-10-08T18:05:03Z,4,3,2
10ba2f35-2607-4904-be22-1324fd07262a,incoming,2018-10-08T18:37:05Z,8,18,100
31c72dc7-7955-4b24-967b-9584b9b1456a,incoming,2018-10-08T20:11:49Z,10,26,3
945eb87c-23c8-4469-b99a-ff1b760e0f21,incoming,2018-10-08T20:26:41Z,4,26,164
ee83812b-327f-47be-94d3-24b6d58a949f,incoming,2018-10-08T20:56:11Z,8,8,50
fa9a69c3-d430-4dbd-8e70-6428363de4ae,sale,2018-10-08T22:18:24Z,4,21,86
5a8d01a6-2543-47d6-8fd7-c7740046ceae,sale,2018-10-09T00:46:27Z,10,20,120
c42cafec-2f33-48d9-8913-bd94ee861758,sale,2018-10-09T03:54:44Z,3,1,19
d020b20f-b348-4d2b-9bf6-4aee140db577,incoming,2018-10-09T04:16:08Z,3,12,400
436c13e6-4d97-4454-b82f-d524dc7b0776,incoming,2018-10-09T04:17:50Z,6,8,52
b1ab5593-b26b-4f92-9ccd-eacc7f0d95d7,incoming,2018-10-09T05:46:31Z,2,6,22
f3e83f37-d8f7-40a9-909c-176fa8cba79d,incoming,2018-10-09T06:31:30Z,1,24,137
2d2d358a-5819-48e2-84f8-2f2f3ae8ce15,sale,2018-10-09T07:20:54Z,5,4,94
79207a11-5a07-4f54-a9c7-2227ce91d653,incoming,2018-10-09T07:37:07Z,7,20,199
abc85322-a038-4edf-809b-22c83775611b,sale,2018-10-09T10:51:43Z,4,9,134
4da00800-8bb0-4038-8e48-16e1238a3212,incoming,2018-10-09T12:03:37Z,7,7,400
3e3eea76-42ef-440b-b7c8-3d7d92ceae86,sale,2018-10-10T01:18:11Z,6,17,62
92620ccf-5e6f-4407-87ca-253beb528165,sale,2018-10-10T01:21:35Z,4,21,78
75f884c0-396c-46a2-8395-3052b4572d57,sale,2018-10-10T10:49:07Z,3,10,97
7be4d929-f13f-4436-9764-676a722f54d2,incoming,2018-10-10T11:08:52Z,6,3,400
0fbc35c0-1d26-4916-8322-ab56c9a2b9b2,sale,2018-10-10T11:42:06Z,9,11,102
f65ea1fb-4410-45dd-8a01-034c8d13c854,sale,2018-10-11T02:38:02Z,10,26,49
662f6431-485c-4a73-b9ea-59d72d2b860c,incoming,2018-10-11T08:03:44Z,1,9,144
4c2a2101-bcef-451b-b3c6-2550f42f966f,incoming,2018-10-11T08:53:32Z,4,2,400
f89dc902-f7e6-4107-8064-40798ceb381e,incoming,2018-10-11T12:27:22Z,8,12,78
5fe79cdd-4880-4a04-b69d-5a02ab8e4846,incoming,2018-10-11T12:29:00Z,1,6,3
70273274-08a1-4f52-a902-63274f3c12c1,incoming,2018-10-11T14:22:26Z,9,17,56
f0673c5a-22f1-462d-9497-d469c9e14119,sale,2018-10-11T15:04:30Z,5,2,73
fcb733f2-5d6f-4f5a-990d-4289f676f4d1,sale,2018-10-11T16:55:36Z,7,2,174
1185cbef-91e6-418d-a1e3-0d7aca016881,incoming,2018-10-11T17:26:44Z,9,9,176
d8d59a50-a879-4d04-aa1b-0c76662c01ad,incoming,2018-10-11T17:54:02Z,4,16,38
44bddb85-2d51-448c-ae97-129804b48597,incoming,2018-10-12T00:02:03Z,7,7,400
399ccde6-f8b6-45bf-990e-9afbd5efff15,sale,2018-10-12T04:01:20Z,8,26,164
ef308bf4-4b9d-4560-bed5-4c8a4f89da1f,incoming,2018-10-12T05:13:48Z,1,8,400
0983d872-ca1c-4701-9919-0d2d34ee33f4,incoming,2018-10-12T11:27:21Z,7,17,77
62df028f-8670-4bf3-aa69-031f3fca002b,incoming,2018-10-12T13:17:42Z,8,28,400
24627285-7434-4a1c-abbb-5990aa8e9a32,incoming,2018-10-12T16:41:10Z,3,10,400
8f34e300-0775-46cc-a283-8b0beda18b36,incoming,2018-10-12T22:30:54Z,2,27,169
d3e1f993-6fc1-45b7-9c34-d6c79662b72d,incoming,2018-10-12T23:38:49Z,8,21,44
5fc6e501-c40c-4a2c-be64-0f705bd63301,incoming,2018-10-13T08:00:31Z,3,24,119
955f8e54-5ace-4bd4-91cf-e43f19b22038,incoming,2018-10-13T08:49:44Z,3,25,400
57cff352-4abd-44e0-b5cc-39cbf8734315,incoming,2018-10-13T10:09:30Z,8,16,113
d09e9ba9-97d1-4216-ae07-86a45835406b,incoming,2018-10-13T14:57:57Z,7,13,115
e13a7166-b775-4bc8-bb7f-1a8dd0327d23,incoming,2018-10-13T16:53:35Z,6,16,143
83fc6d4a-2d31-4902-bd97-a0615419e9f3,incoming,2018-10-13T17:30:13Z,2,4,6
e824a818-cc6c-4faf-8cf4-98da00e26cbb,sale,2018-10-13T18:55:15Z,4,14,25
b861d9e0-73e4-42bc-af73-decaae9214c4,incoming,2018-10-13T20:16:57Z,5,6,162
e45aabeb-80cc-4a3c-9535-4c82463031db,sale,2018-10-13T22:25:15Z,7,17,46
3bdf8cc4-655d-476a-a064-2e7ac6f6d4f4,sale,2018-10-14T02:06:19Z,4,24,81
ee32cbb5-51b8-4ad7-a385-00e603de9d02,incoming,2018-10-14T03:55:07Z,5,29,400
a1825fa8-b8a2-4a3f-bbd9-34253e628693,incoming,2018-10-14T05:49:35Z,1,2,189
fa78e548-7a45-4071-a046-54b692c67cf6,sale,2018-10-14T08:23:53Z,8,20,92
16c7a2c5-4f54-418f-833b-f236feee0e9d,incoming,2018-10-14T09:05:51Z,7,28,400
1fb41534-34e8-44f3-ba1e-c240f45d3d72,sale,2018-10-14T10:37:26Z,3,29,132
da789d50-0772-4896-8a2a-d7186477ff63,sale,2018-10-14T16:23:43Z,1,17,42
1d9c2dc2-3320-4595-89f1-d7c7f1ca55a6,sale,2018-10-14T17:07:48Z,1,27,80
5be53a0d-3d7c-4ec1-9adb-c2b31a6f6592,sale,2018-10-14T17:33:25Z,9,1,99
b0e779a0-8a31-4a74-abac-4d741ddc25bd,sale,2018-10-14T19:22:58Z,9,2,84
6fe06540-2b14-4a01-847c-86ccdceafffe,sale,2018-10-14T19:52:33Z,4,29,63
b9d48e8f-ac38-4f8d-9a2b-90b9f5c7a4fc,sale,2018-10-14T21:04:23Z,6,18,123
b6a39c77-3c1f-4565-b591-b6c413c02a5a,sale,2018-10-15T00:11:40Z,4,2,62
b88e6274-b8db-4368-b3bf-4e676d8bca87,incoming,2018-10-15T01:43:56Z,10,24,400
fa55b096-dba3-4381-b15d-ebd57b586225,incoming,2018-10-15T02:24:35Z,1,19,140
81c19b3b-fe36-4cd3-bef8-cda48837bef9,incoming,2018-10-15T04:41:19Z,10,29,400
b58d7079-312c-4458-9534-672dc8326efe,sale,2018-10-15T05:51:25Z,7,20,85
bf91ead4-2a8d-4a7a-abcc-49c3fc8a17f0,sale,2018-10-15T07:00:45Z,9,8,191
868ae5bd-a1c2-46db-bbc3-06cfac4b7e4d,incoming,2018-10-15T10:58:21Z,2,10,400
081d3495-75c5-4bc4-8124-ab5ea432e48f,incoming,2018-10-15T13:08:02Z,10,8,400
6cfe50bf-68f4-49cb-b888-812a548f7492,incoming,2018-10-15T15:53:05Z,2,4,400
63671403-bd68-4aa1-834e-0b1f2b3a204a,incoming,2018-10-15T20:33:00Z,1,4,400
db228c61-931b-4cea-9608-dd5826ab51b9,incoming,2018-10-16T04:18:20Z,2,7,59
36c075de-88d0-4865-891e-ff5590c4616c,sale,2018-10-16T04:19:58Z,2,11,115
bcaee506-034d-4aef-a8a9-c3b0a39aa513,sale,2018-10-16T04:27:10Z,6,6,135
29d4c33f-df6e-4587-bca5-680d887cebe1,incoming,2018-10-16T09:18:50Z,5,16,400
8b1794bc-191d-41ef-9c3c-f664303c0602,incoming,2018-10-16T09:34:10Z,5,26,87
db43e721-df68-47e0-9072-84ee843d216a,incoming,2018-10-16T23:35:06Z,2,11,80
86e448c5-528f-4a7e-b9e8-203727ffbdfb,incoming,2018-10-17T00:22:26Z,3,26,400
d7b2d4e7-1c2b-4693-8c0f-f5e3d348fce2,incoming,2018-10-17T03:13:48Z,5,6,39
a64eaefa-16cc-4dda-a081-7b468d1bcfcc,incoming,2018-10-17T05:00:05Z,4,2,151
f008b9dd-289f-4249-8a11-a05009c4b12b,incoming,2018-10-17T09:03:01Z,10,25,77
0e3a4f9e-c852-4809-8542-2b3634da67e8,incoming,2018-10-17T12:24:27Z,7,26,400
bf604bbc-b7ed-4478-a0a4-d6ad8de3d383,sale,2018-10-17T12:59:00Z,2,2,72
88380675-8f82-421e-8d31-c2b35b3546d3,sale,2018-10-17T14:00:26Z,3,13,28
8b40d824-736f-4c96-b604-7b861322d7fc,incoming,2018-10-17T15:55:23Z,4,3,400
c6a2c032-26f0-4754-b1a7-f1e2a4583b4f,incoming,2018-10-17T16:55:11Z,7,14,71
94391d96-0c9d-4582-84b8-b72654dec682,incoming,2018-10-17T17:49:20Z,8,9,167
89771e94-9a47-443b-97ec-292b34d60f73,incoming,2018-10-17T18:52:47Z,1,7,400
ddb300c7-b5c2-422f-a138-dfee3f6d6810,incoming,2018-10-17T19:11:16Z,10,4,145
065fc0e6-492a-4c74-b212-5d8e459d5ec3,sale,2018-10-17T20:14:03Z,9,8,146
274a9705-c783-4b99-be10-fbcc8c60d840,incoming,2018-10-17T21:17:52Z,10,9,400
920e7f12-1cb2-45f6-9b55-48c656e7f64d,incoming,2018-10-17T23:45:53Z,9,14,400
24d1d1a0-e6ff-4497-941a-e336c2315028,sale,2018-10-17T23:57:27Z,8,26,58
59678e34-486c-46d1-8f0a-051692b8070c,incoming,2018-10-18T00:53:03Z,5,29,127
cd084b33-baa7-48e5-bf2d-a36aa0663e8d,incoming,2018-10-18T01:12:08Z,2,12,400
baf7e3db-1ba7-4fa4-ac5d-4a8984570bab,incoming,2018-10-18T02:01:20Z,2,27,400
89a40e54-09cb-4430-aff7-b693e6c47464,incoming,2018-10-18T04:02:28Z,10,7,185
89573a34-0aa2-4aec-b851-bfaad8abbf99,sale,2018-10-18T05:15:06Z,3,24,106
7f42af01-2f5b-434c-b9e0-9532e8934bfb,incoming,2018-10-18T06:32:35Z,8,29,114
45b70c88-7a0b-4691-9ed2-b0d1197056d4,incoming,2018-10-18T11:33:45Z,3,19,34
26c663ae-4d6a-47c5-8958-d7cebb341d97,incoming,2018-10-18T13:33:30Z,10,30,47
124c1b92-f431-4380-9aee-1924816b2062,incoming,2018-10-18T13:39:10Z,10,5,143
3fb6e505-4502-4f33-93a7-3992f9e2d989,sale,2018-10-18T14:46:42Z,8,18,16
39d2d89a-1cbc-403e-9729-08f08c71aff5,incoming,2018-10-18T16:25:58Z,10,30,183
0b1af634-2b16-4bf5-8b51-a44280e5ad75,incoming,2018-10-18T19:59:26Z,5,27,17
aef4d94d-7337-4b1e-a6ef-6d0dbf762adf,incoming,2018-10-18T20:50:58Z,10,26,194
a6db6d7d-7b6b-4400-9a2e-060df3014ac7,sale,2018-10-18T22:39:36Z,8,21,22
d7979dfa-8593-448e-a3fc-f1a8a558d926,incoming,2018-10-19T00:39:41Z,1,18,103
5266ccec-4f04-4be9-a0ee-67d64e9bb8b8,sale,2018-10-19T01:35:54Z,3,4,156
152d795a-7211-46a4-b7c8-c9f9c5c90d18,sale,2018-10-19T03:02:39Z,3,6,75
247730a1-f127-49e3-8957-b76496205e0c,sale,2018-10-19T03:51:56Z,5,16,183
5e71be74-9eaf-423a-afb2-00414eba339b,incoming,2018-10-19T07:08:28Z,9,1,75
a6ee87a8-0324-4b3d-8974-fdd7ef665358,sale,2018-10-19T07:35:19Z,10,23,167
3ab154d8-ca40-4196-806e-5331fcd1aa4c,incoming,2018-10-19T11:13:42Z,10,20,181
27f71d39-c0eb-401f-89e0-542149f508d6,incoming,2018-10-19T13:49:27Z,3,30,18
06c8e24b-9f98-4da9-9c9a-0878f7c1b11e,sale,2018-10-19T17:42:07Z,2,16,126
b8244c9c-35d1-4787-8421-f7e0982ac54b,sale,2018-10-19T18:09:36Z,9,1,5
afec14ab-b0b8-47eb-87ff-7a88b7dd5805,sale,2018-10-19T18:34:20Z,10,2,99
f3791eb6-76b0-4765-bbdb-ddbd05b76361,incoming,2018-10-19T19:54:38Z,3,16,31
7bc13276-2f72-474b-acf9-13f3ae7d4678,sale,2018-10-19T21:22:06Z,5,10,190
1506147d-be8e-4f5a-b74e-9355f5919c62,incoming,2018-10-19T23:31:51Z,1,16,7
7ec29dae-7521-4664-8e8d-115431b1ebe2,incoming,2018-10-20T04:05:11Z,2,9,76
6ab527e6-8b07-4530-98f0-d771b79ea254,incoming,2018-10-20T05:25:02Z,7,16,31
e1c08c41-515b-44bf-8e2c-88875277cde6,incoming,2018-10-20T06:22:26Z,9,9,190
9945a614-5c69-4c5d-8650-6a53ebdb1b5c,incoming,2018-10-20T07:14:01Z,3,1,400
291d1ea4-25b4-4b0b-8508-0b3dc2d68b85,incoming,2018-10-20T09:03:42Z,1,25,149
f00cb5ab-7d75-43bb-8a89-fa1015b29fb7,sale,2018-10-20T12:54:02Z,7,18,126
d379fa8e-7d2b-4a1d-91fa-f8e9eb417359,incoming,2018-10-20T13:16:58Z,1,9,180
7c4ed250-c83d-4493-9b0e-65500bbacf43,incoming,2018-10-20T14:27:41Z,5,24,400
cd37185d-35f7-42bc-acc5-8911a624f6fe,incoming,2018-10-20T18:36:58Z,1,27,141
7dafb502-fdec-4f14-bed0-bdd0373a2d90,incoming,2018-10-20T22:53:09Z,3,2,400
159a4606-1c48-43dc-bf8b-29d65fb7e016,incoming,2018-10-20T22:59:04Z,8,26,94
10e6e429-4cd1-458f-a0a5-89d1f11a4c37,incoming,2018-10-20T23:13:03Z,10,21,36
41075c89-65bb-4513-afcb-a5197b5826f7,incoming,2018-10-20T23:27:39Z,7,21,400
5f4d1a6e-3f3f-484c-8d6d-1e19a507c6eb,incoming,2018-10-20T23:31:17Z,10,30,400
ca17d6c8-35d0-409f-877b-e67476678966,sale,2018-10-21T00:21:12Z,9,26,171
cbd50ebe-5b52-472d-8e8c-8b46e7b4f400,incoming,2018-10-21T07:49:45Z,9,9,45
ce16faf4-180a-40b3-892b-3513cf73bddc,incoming,2018-10-21T15:55:15Z,1,20,400
ee793d0b-e0c7-4309-933d-ddca76bbc169,incoming,2018-10-21T17:04:27Z,8,9,164
9c8db3a0-f7b7-4ef8-8dda-bd1bee0e3750,sale,2018-10-21T17:07:37Z,5,26,81
a93a4cbf-9f66-4c9a-b75a-6203134e062e,incoming,2018-10-21T19:08:59Z,10,17,400
b48d18a7-8c12-4afe-842e-8e6ee69b7553,incoming,2018-10-21T20:49:54Z,6,11,34
8d9e9586-77c4-4681-8b6d-ff63b9b9f61f,sale,2018-10-22T00:02:35Z,10,19,192
99663c76-f744-4ccb-9581-dff2eeec6ba6,incoming,2018-10-22T03:48:10Z,8,11,400
658d01bc-eb0f-4c98-bd9b-954f2a0c6ead,incoming,2018-10-22T11:45:07Z,1,6,137
77dc2e3f-157e-4fef-8ba5-47a3fff71597,incoming,2018-10-22T13:07:56Z,1,23,400
cc70c186-e4fc-4158-984d-cc3d1951cfa7,incoming,2018-10-22T16:08:50Z,4,14,116
96aa3c05-949d-4f44-8ba9-d437957e20a7,incoming,2018-10-22T16:19:07Z,1,8,400
752621aa-d32a-4c75-ab80-bae16215bce6,sale,2018-10-22T17:26:36Z,7,23,17
a36ff655-9d16-441a-8013-05d2a3afcd6c,sale,2018-10-22T20:48:55Z,10,12,143
2a927525-3797-4296-aa60-5a249537b0fb,incoming,2018-10-22T23:52:39Z,2,15,22
ab778d6b-86ed-4e19-a3c1-258207a513a3,sale,2018-10-23T03:13:53Z,8,2,94
1c1e92bf-4051-42e5-8d53-b0b2c3917d8f,incoming,2018-10-23T05:00:56Z,4,4,400
d2c92ae2-e07e-4d4d-aa9c-b643fc8d6808,sale,2018-10-23T06:22:38Z,7,7,28
dc5a007b-fb4c-403e-b7c4-0bcce57b2647,incoming,2018-10-23T06:54:55Z,9,10,400
c39fbbf9-c6f1-49ec-9018-426389473c7f,incoming,2018-10-23T06:59:23Z,10,25,133
ffb02e7c-95a9-44cd-8efc-295d39665b7b,incoming,2018-10-23T09:05:49Z,7,6,24
5a42c52d-5b84-4314-97a8-c3f71b64be24,sale,2018-10-23T09:14:15Z,6,17,42
4f431e39-8b09-455d-b8ac-91f731bcd40d,incoming,2018-10-23T15:53:07Z,4,30,400
b06c4e21-0b67-46d1-b669-03daac41e455,incoming,2018-10-23T19:04:06Z,3,9,32
06ddcd25-9512-4603-a32b-b3866729f258,incoming,2018-10-23T19:47:50Z,3,5,113
a1c3155c-cf58-48a3-b855-60a61fe2e779,sale,2018-10-23T19:59:37Z,4,6,165
ac5c80f1-aefa-46b6-885b-316cd36440e0,sale,2018-10-23T20:11:26Z,7,28,179
73539084-efba-4b5e-8bbc-4147223f589c,incoming,2018-10-24T00:21:57Z,7,28,400
54d9cf07-213f-4c7b-a37b-cc016b491f4c,incoming,2018-10-24T02:28:17Z,4,21,99
a1ca3a86-ec13-4cb0-a7ac-4314ad9ebf4b,incoming,2018-10-24T09:30:46Z,8,14,26
1e48fbed-9c29-481d-a737-827f35478424,incoming,2018-10-24T12:28:57Z,2,19,7
1aa91a2f-3571-402b-994b-8935c4eac804,sale,2018-10-24T13:21:04Z,8,2,143
6bfb686d-4915-44f5-9871-7d39aff48af3,incoming,2018-10-24T14:07:22Z,10,16,133
4e565fe6-66ec-42f8-99fc-1d55cae6e0e8,sale,2018-10-24T17:39:06Z,6,4,134
3d292e23-379a-4f20-80a0-c609d8f2891a,incoming,2018-10-24T19:09:50Z,3,20,400
4e9a2491-8ee4-4d05-b14a-9c27d136138f,sale,2018-10-24T21:13:55Z,10,16,105
2e007efe-75f5-4d85-bc43-9e530b5e905d,sale,2018-10-24T21:35:49Z,7,20,89
a1b5f7d0-dcc2-431c-8457-303b20d9bea0,sale,2018-10-25T03:31:26Z,10,18,66
08a0810a-bcba-40a6-a6c7-b350e697551b,sale,2018-10-25T04:54:09Z,6,7,20
fdf718b2-2796-4510-bf2f-9119e816f1d7,sale,2018-10-25T08:27:56Z,8,28,120
ae090529-714f-4bac-82c3-1d93e7c17954,incoming,2018-10-25T10:35:08Z,9,15,150
