transaction_id,event_type,date,store_number,item_number,value
0ee4fca8-1b4b-4133-824e-6b5e30d29e68,sale,2019-04-18T09:49:06Z,6,7,161
f8a1612d-6763-4209-a6e6-070a6c9989ef,incoming,2018-10-28T09:24:31Z,9,2,33
1d139327-601f-43c7-ac9c-ec918d1e1388,incoming,2019-09-01T02:47:36Z,9,3,162
1aeeec89-87a2-4e60-8d97-11b7aff184fd,incoming,2019-08-29T03:58:58Z,1,19,57
5efda745-b459-45b0-97e8-d47d9b83de03,sale,2019-08-30T03:34:15Z,3,17,43
d97446b3-1c1b-4add-828e-1de703af79a8,incoming,2018-10-04T22:41:43Z,7,21,3
266034e6-09e9-41ab-9b38-3bbe337c6bc9,sale,2019-06-05T02:15:07Z,4,21,170
6bfb686d-4915-44f5-9871-7d39aff48af3,incoming,2018-10-24T14:07:22Z,10,16,133
e5a65254-1964-4522-a29b-fb085d73d871,incoming,2018-11-01T19:44:08Z,4,16,152
022900e8-b3d7-4658-af26-82b727edab0d,incoming,2018-12-12T11:11:15Z,2,12,174
70273274-08a1-4f52-a902-63274f3c12c1,incoming,2018-10-11T14:22:26Z,9,17,56
5447552f-848f-417d-8a54-2256e83b45a4,incoming,2018-12-07T22:02:36Z,2,29,160
c934c72b-7abd-49b3-b915-40e7d8e76ec9,incoming,2019-08-13T06:20:43Z,7,30,122
89cb1991-455c-4e5f-a4c4-8ad2e04c6dbc,sale,2018-12-31T06:53:09Z,5,24,86
c42cafec-2f33-48d9-8913-bd94ee861758,sale,2018-10-09T03:54:44Z,3,1,19
3fed4dc1-dbd1-44d3-a5cb-bf0829292835,sale,2019-05-22T09:58:32Z,8,5,173
a2469158-d4f4-44a1-a053-53484d3c70f8,sale,2019-09-21T04:59:30Z,9,5,9
f9f81b50-b062-4a8c-98e6-9f03fca4e6ed,sale,2019-04-03T05:49:40Z,2,16,80
98429e5c-7968-4ff1-9ad5-27a766b1ff77,sale,2018-09-30T20:25:13Z,3,11,93
7e112e68-4199-4e94-832a-5649fe252901,incoming,2019-05-06T04:44:00Z,9,7,182
0f5f17a8-6b85-48f1-91f8-bb93676b75e9,incoming,2019-06-25T05:39:30Z,3,7,54
03e42c52-d9e1-47c0-ba14-47f6df94470c,sale,2018-12-22T22:32:59Z,7,6,122
2b7c40b3-0379-40a7-b115-fd6e7d05045e,sale,2019-01-14T18:27:22Z,3,27,42
8306ef3a-5514-456f-8c2b-07b5d46bb2a1,incoming,2019-09-07T20:33:24Z,6,7,113
3df9327d-7c16-46c7-84b1-15811fe197f6,incoming,2019-01-05T14:23:03Z,8,22,89
df1df6ce-7cf5-4387-8ead-10aa8f25fe4a,incoming,2019-03-05T17:24:40Z,10,21,34
9d7dd140-bced-45e2-8985-47a63e87e1b5,sale,2019-01-13T08:08:02Z,10,29,35
f672403f-5fcd-4589-b3e4-3e568a655d1a,incoming,2019-03-22T22:27:03Z,2,29,185
a7e6ac3c-2976-4e3a-bbcb-8af3593fcebd,incoming,2019-09-07T21:34:23Z,10,25,56
bb1c4aaf-3fca-4c9f-bcf0-f26c1d462fc0,incoming,2019-07-17T17:44:08Z,10,10,70
9dc93e17-6f95-40e2-883c-1c0ad9fe8a67,incoming,2019-03-11T23:08:11Z,8,28,138
f6652866-7229-4b9b-a31b-5ac61d028f2a,incoming,2019-05-19T01:39:05Z,7,3,119
a50619b6-8239-4ddf-a6e1-8049a7be6c63,incoming,2018-11-23T18:27:29Z,3,21,51
9187363c-32a2-45e0-bbad-903f13536e76,incoming,2019-05-19T13:52:26Z,9,4,47
7a2a132a-6488-4cca-90ed-78a7ff359a7a,incoming,2018-11-29T10:47:54Z,6,7,59
137da796-1b69-4720-98d4-a205c0487fd5,incoming,2019-08-01T20:41:19Z,7,20,109
94391d96-0c9d-4582-84b8-b72654dec682,incoming,2018-10-17T17:49:20Z,8,9,167
afdb2d1b-c9af-4bfe-8799-b8e22127e4a4,incoming,2019-04-04T04:59:50Z,2,21,42
5a665193-31bc-4c36-a790-1e83ce9b1562,incoming,2019-05-28T22:39:21Z,5,10,109
e567d900-9741-4813-9b0c-9b4a3d15b099,sale,2019-08-08T16:16:15Z,10,27,183
e2e3d64c-715b-4414-998c-7de89383cb2c,incoming,2019-06-24T03:06:13Z,6,8,6
27c5b153-9111-420a-8c89-af3124bc3d3a,incoming,2019-03-22T18:17:57Z,6,14,146
6e7cf3d4-2580-45b5-9995-9f8832bba353,incoming,2019-06-01T02:51:18Z,9,1,160
d8a72e41-58a5-4b99-9248-57418e6d31ac,incoming,2019-08-27T17:53:16Z,2,2,98
930302de-571c-47a0-81ff-1b918873e97a,sale,2019-09-22T20:41:41Z,1,10,103
e3a68133-e2e2-4f28-accc-ee2855996d9c,incoming,2018-12-15T00:43:30Z,4,2,80
0f3970e8-bdd3-4363-af72-a8371865e346,incoming,2019-02-14T09:11:16Z,4,24,174
35247a24-5c89-478b-8d1d-d4546a9e3e60,incoming,2019-08-02T13:46:02Z,6,22,200
242067d7-3a7f-4b15-a016-8df09693bef3,sale,2019-03-09T01:52:30Z,6,10,74
88154485-3279-4823-b6ef-7a1e125f7a71,sale,2019-04-03T11:30:47Z,3,9,137
9b658db5-64e2-42ef-bdf6-377ec0595514,incoming,2019-07-16T15:13:59Z,6,11,198
bd1c4d5f-2043-4121-91b4-d197015ef7e4,sale,2019-08-28T12:00:00Z,9,23,3
f2b69a5b-8144-4ca8-b8ef-c65608378b26,sale,2019-08-06T15:17:49Z,5,26,121
3c9faa8c-e37b-40c3-af22-9abc4da929d4,incoming,2019-08-26T17:34:57Z,9,20,67
89b2303e-56ba-4f61-9387-0f9cc0278b8a,incoming,2019-03-10T23:56:22Z,3,26,143
cc5568f5-f29f-4461-b6ad-ad8e1583ec7a,sale,2019-09-28T13:27:07Z,6,8,180
49a70037-e83a-497d-b946-29c7edd4694f,incoming,2018-12-24T22:47:07Z,2,21,86
83e5ff52-3e75-44f2-8c9b-099368a353ce,sale,2019-03-21T07:36:44Z,8,24,102
a1b5f7d0-dcc2-431c-8457-303b20d9bea0,sale,2018-10-25T03:31:26Z,10,18,66
9e78f608-1663-4186-a4b1-3f50e56c77a2,incoming,2019-06-26T01:02:03Z,9,6,106
64402177-f4f5-491b-be9b-d7a647677357,sale,2019-01-10T00:25:59Z,5,4,97
c47ab116-a4ec-45cd-a94a-a36c63fa8a45,incoming,2019-05-22T07:15:32Z,9,17,197
97843845-57bc-4f34-8d31-80ccdb8fd8fa,incoming,2019-04-13T04:15:07Z,10,26,173
d39602f9-1926-4ee0-b0da-8913d88f120e,sale,2019-05-28T13:47:00Z,2,12,142
d5e74395-6e30-40a7-b612-6d5d572d4634,sale,2018-12-30T14:16:00Z,6,24,157
3ad36f39-b636-4f98-9d97-21f1a5b02b41,incoming,2019-05-31T22:28:37Z,4,8,124
33434cce-17c1-4901-82c3-0c347f2bb2fe,sale,2019-08-18T04:50:28Z,5,25,68
5776ae1a-4ea3-4c3d-8921-9e8700a98eb4,sale,2018-12-21T22:16:07Z,7,10,168
b2935d98-03ea-4e1a-8179-a08088221c0b,incoming,2018-12-16T19:37:24Z,7,23,69
30bdadd7-b78a-4c21-b871-6f1a99e7684c,sale,2019-02-22T17:03:13Z,10,28,9
086466c5-5f43-406e-8f63-582e35cf9af4,sale,2018-12-02T06:01:05Z,9,28,113
d5087531-150f-41e7-9abc-7de48648f1a5,incoming,2018-11-21T01:33:27Z,1,26,55
f4852a59-e80d-4a5b-bd9f-068cb4555230,incoming,2019-03-21T03:08:55Z,8,1,41
e4b3baef-a1d8-47fe-b557-aec14c7a16bf,incoming,2019-06-26T07:38:25Z,2,25,74
b9566c4d-4218-43ff-8a17-ff780f43aea5,sale,2019-06-02T10:45:13Z,4,7,172
23c1e056-316b-4334-949c-d74bdfb09d3e,sale,2019-07-01T03:17:32Z,7,24,167
3270dcea-4d69-4571-91ea-16097278e714,sale,2019-06-26T04:32:39Z,5,23,159
a27d301d-3c88-496b-92c2-d5848196d0bf,sale,2019-08-30T05:44:03Z,8,9,42
4ff8eff3-b784-4574-b5d5-cdc649e37c34,sale,2019-02-10T07:00:09Z,9,23,20
c2c1f076-02fd-4e64-aaeb-76c761b15760,incoming,2019-07-04T23:31:32Z,10,18,170
87d3c5d2-56c3-4651-a7a9-b87e84e53e6f,incoming,2019-07-06T17:32:34Z,2,6,51
c0492b60-bc86-4ae8-8149-8df9b9c009db,incoming,2019-07-24T19:45:22Z,3,22,129
9433e652-cb47-4b62-af37-9979df280ffd,incoming,2019-09-04T22:42:48Z,7,11,34
94bdae76-773b-4e1d-bb16-9fec78181be4,incoming,2019-01-14T03:30:23Z,1,11,135
ebd0c07d-f946-47b1-9eb8-b3a565c03ff9,incoming,2018-12-04T11:26:10Z,6,18,195
f96aca75-aa6a-443f-80e8-c80bf08efa1d,sale,2019-03-24T04:38:22Z,8,25,64
270dadc1-327e-4dfe-b563-b89fa19c3e95,sale,2019-08-13T09:57:50Z,8,3,29
b69b95d3-45c6-4347-bf65-de6b21db53fc,incoming,2019-08-15T15:52:19Z,3,25,49
92156673-e7c7-4fba-9010-b70379c2e719,sale,2019-04-27T21:13:28Z,8,17,158
cb808a22-91cd-4efa-abca-360939387c69,sale,2019-03-16T18:25:47Z,4,2,73
37ba8a89-d8cf-4519-9380-916ea5dd1239,incoming,2019-02-08T21:57:00Z,3,20,62
7142967c-1aee-4be2-a659-44a343c7bd4f,incoming,2019-05-06T01:07:22Z,1,14,112
e8db4a2e-fa6a-48d6-b702-966bd5e0fd09,incoming,2018-11-12T06:55:10Z,1,28,158
e01e870f-753c-470f-b9c8-414a9e077484,incoming,2018-11-08T00:21:29Z,2,1,99
c0eda817-d35f-4024-8b10-f97180dd6963,incoming,2019-02-02T06:30:07Z,4,11,136
5f19181e-c181-4e2e-b697-d1fac878da33,sale,2019-07-19T05:15:34Z,6,5,95
159a4606-1c48-43dc-bf8b-29d65fb7e016,incoming,2018-10-20T22:59:04Z,8,26,94
6452fb9d-4c60-4919-961a-dbac3adc3cef,sale,2018-11-14T05:04:57Z,10,24,180
3389a8e1-695b-463f-885a-a974f8a1f628,incoming,2019-07-15T11:17:18Z,1,21,147
cb44dec5-a80e-46e2-bee7-bdb57ffcd245,sale,2019-03-30T01:58:55Z,5,12,188
c6d26243-5180-4ba0-9d68-f0745223309a,sale,2019-04-18T11:24:24Z,8,3,16
69753e9b-51c6-40a7-b4bb-af52735f7a2a,sale,2019-04-16T18:56:43Z,5,22,113
f298da70-f1f2-4676-b6eb-63cf6e91b79a,incoming,2019-09-18T17:42:10Z,1,21,148
f2aac693-47cc-44d2-a905-adfad5edb1db,sale,2018-10-03T15:57:25Z,1,4,120
3c2c6f01-66ec-4eb3-8c3a-542f18b2c7dc,sale,2019-01-24T20:10:31Z,3,5,8
48e6e5ac-16b6-490d-a78d-aec8a9469df7,incoming,2019-09-20T14:04:19Z,9,15,108
4aced6c2-43a4-4ec4-874e-b5528e2a9992,sale,2019-06-07T17:39:16Z,1,21,3
a055851a-b9de-4ea6-900c-9dcca4c38921,sale,2019-06-13T07:01:00Z,8,9,2
c341180c-1f8a-46f0-b2bc-f4bc72da12cd,sale,2019-05-16T10:41:24Z,6,11,62
c4a79658-a3e0-4ab1-890b-e661b0b871d2,incoming,2019-06-28T12:59:12Z,4,12,116
6b99bb17-d2b3-4ad2-a6ad-5d6c5ca0d6ca,incoming,2019-09-23T05:23:53Z,9,9,41
1e128fe3-9250-4778-a8d0-fe8fb43e5399,sale,2018-12-11T17:24:40Z,1,21,12
97e3f6b9-620c-4bfc-b369-7df2c0bfd95f,sale,2019-05-30T00:19:16Z,6,15,187
ea01efab-b26c-406c-92dc-8f38eeeca3d5,sale,2019-08-25T19:43:07Z,7,24,35
823b90a0-fc0a-49fc-9077-d906244559fc,incoming,2019-01-26T06:42:19Z,8,16,31
85225f05-ca7d-4d86-87a2-c5176a4a942a,sale,2019-04-12T05:27:39Z,4,9,167
4676539b-4750-4873-99b6-293d91f2a927,incoming,2019-02-28T22:08:47Z,2,29,19
76c809d1-459f-4b52-92d0-c5ee216e8ca6,incoming,2018-12-25T15:55:31Z,3,8,170
5ac8fd59-d3b5-497e-b09d-6b0c94cfe28b,incoming,2019-02-13T04:39:35Z,2,7,175
e0eb8970-3528-4e90-88d9-e94c1415fc82,incoming,2019-02-12T09:13:29Z,7,4,102
67941690-3c99-457f-a7c2-f61766992682,incoming,2019-06-24T21:32:43Z,7,8,162
8b67ff62-69d1-4b2a-ac55-f9b49dbac557,sale,2018-11-16T05:07:20Z,3,4,65
ddea1b3b-720f-463d-8bbb-bd120a8f9096,sale,2019-09-16T13:45:16Z,9,7,89
6df38aa0-6fc4-429d-830b-7374080a70f8,sale,2019-08-10T10:57:46Z,2,10,6
8b12c6ce-3cfa-4b65-979d-91272eb78d1b,sale,2018-12-10T20:12:58Z,6,1,184
ff7abcb1-afa6-4597-a219-ab5c626659b6,incoming,2019-09-16T09:00:33Z,9,27,108
3c6f121d-b506-4c85-b3ae-6d47053e688b,sale,2019-09-15T02:43:44Z,2,2,57
9564d091-b058-46ca-8193-6f8576835d62,incoming,2019-06-30T20:18:33Z,8,27,162
493d5a4c-60ba-4d92-8dd2-b19ff68d3efc,sale,2019-07-01T10:28:25Z,3,22,198
6fcf7b52-4680-469b-87d3-f25d45518d00,sale,2018-09-30T21:40:34Z,6,9,23
35e56cc8-a71d-4956-9d83-ac14578f285d,sale,2019-05-09T13:06:04Z,10,10,179
f8b417a7-b112-49c9-83b1-d76a3086b957,incoming,2019-06-16T04:45:31Z,5,15,128
7b4475c6-a1b2-4bc9-921e-60396e2226a4,incoming,2018-10-07T14:44:57Z,1,1,22
4b8d4c37-79a7-4cc7-91ff-861c511cd1d6,incoming,2018-11-28T16:24:21Z,6,30,39
70546215-8fb0-4f0c-a883-4da55c283f6b,incoming,2019-07-01T02:17:36Z,6,12,80
9d9e5a84-e698-433f-84a1-115ee69b051a,incoming,2019-07-01T21:02:41Z,3,20,83
f50bf247-edaa-4699-a189-30057724ad35,sale,2019-08-05T04:28:37Z,6,22,126
6d89e832-3397-4ed8-99dc-a306d9fb8d79,incoming,2019-09-04T19:42:41Z,7,3,162
03c38fa2-43d7-45df-8969-329c7b4b78e2,incoming,2019-05-11T06:54:37Z,1,21,138
d0ee1922-3697-46f9-811a-1fce583fedec,sale,2019-09-01T11:38:26Z,6,29,163
27a90e90-d6c7-49df-8eff-8f8c25b6f4c9,sale,2019-08-16T04:27:54Z,9,29,54
512116b6-1928-49dd-a44b-8971520bfdcb,sale,2019-07-11T20:47:54Z,3,26,81
36777c22-2834-4576-9943-38f84758b466,sale,2019-08-31T14:46:41Z,8,22,117
4d69e8db-2aad-41c9-b513-3693064147be,sale,2018-11-04T12:16:25Z,7,6,5
ba32155c-a6b9-495e-a54d-109076fcad50,incoming,2019-04-09T13:19:25Z,4,9,111
7776ec4b-e589-46c0-8c74-5e32602321dc,sale,2019-01-22T04:51:46Z,6,24,111
6b030e2e-4171-4aaa-a347-21b4f43f5018,incoming,2019-07-01T11:18:59Z,10,25,158
9180ee35-c8ca-48dd-b2de-9950ee94a803,incoming,2018-12-24T04:45:51Z,4,9,139
4a2853ba-fbde-448a-a209-84988e999f21,sale,2019-09-23T14:47:52Z,9,25,140
4062d32b-38c6-4c6f-b180-54512a9f9b63,incoming,2018-11-18T03:02:48Z,7,17,156
b292bfb2-f14a-4fa4-b071-1bc674c4c4a1,sale,2019-05-18T12:32:16Z,6,23,140
cac2c9d0-3658-40b8-b5cd-fef0e4413004,sale,2018-11-08T01:22:35Z,8,23,90
dbe95ada-6501-474e-8c10-c4086611a0d4,incoming,2018-10-05T18:35:35Z,10,20,88
fefc889f-3951-444c-801e-3d83ae29cd9c,sale,2019-06-26T20:37:13Z,10,22,97
cdfecce3-a037-4634-a8ba-690fe68bc901,incoming,2019-05-26T16:48:19Z,2,12,90
0e3f7ee6-b025-49b2-a89b-f0bbdb561ff0,sale,2019-03-09T00:47:24Z,8,26,137
8c233055-4230-47a4-837d-f35aeb1e1bfe,incoming,2018-12-25T07:30:38Z,9,16,86
82176b94-f96d-4e56-b2c1-9e4713946198,incoming,2019-03-12T23:24:38Z,6,26,124
d3e1f993-6fc1-45b7-9c34-d6c79662b72d,incoming,2018-10-12T23:38:49Z,8,21,44
10be65d4-a554-48e7-b7e6-d0e1c797274f,incoming,2019-04-19T02:51:07Z,5,18,100
5d0a0917-0a0f-4c06-87a1-3d18ce62c348,sale,2019-02-14T07:06:45Z,9,29,145
f2ef0ad9-1c65-442e-ba62-62cbf086b04d,sale,2019-07-11T16:53:05Z,7,6,116
